from,to,title,group,value
25,1041,Corona Transition,geld,1
22,1041,Corona Transition,manipulation,1
21,1042,arte,Mensch,2
32,1042,arte,massnahmen,1
55,1043,Epoch Times,Medizin,2
43,1043,Epoch Times,Widerstand,2
32,1043,Epoch Times,massnahmen,1
2,1044,Corona Transition,Impfung,2
3,1044,Corona Transition,mit oder an impfung gestorben,1
15,1045,Rubikon,Recht,2
60,1045,Rubikon,Schule,2
56,1045,Rubikon,kind,1
31,1045,Rubikon,maske,1
183,1045,Rubikon,weimar,1
21,1046,reitschuster,Mensch,2
43,1046,reitschuster,Widerstand,2
6,1047,2020 News,Studie,2
2,1047,2020 News,Impfung,2
4,1047,2020 News,impf-nebenwirkungen,1
115,1048,linth24,BAG,2
2,1048,linth24,Impfung,2
15,1048,linth24,Recht,2
56,1048,linth24,kind,1
57,1048,linth24,jugend,1
109,1048,linth24,willkür,1
37,1049,Die Ostschweiz,Politik,2
38,1049,Die Ostschweiz,bundesrat,1
55,1050,tp - Science & Technology,Medizin,2
10,1050,tp - Science & Technology,Wissenschaft,2
35,1050,tp - Science & Technology,immunität,1
2,1051,reitschuster,Impfung,2
10,1051,reitschuster,Wissenschaft,2
98,1051,reitschuster,spike-protein,1
4,1051,reitschuster,impf-nebenwirkungen,1
43,1052,Corona Transition,Widerstand,2
65,1052,Corona Transition,grundrechte,1
15,1053,2020 News,Recht,2
56,1053,2020 News,kind,1
31,1053,2020 News,maske,1
172,1053,2020 News,weilheim,1
115,1054,Corona Transition,BAG,2
15,1054,Corona Transition,Recht,2
6,1054,Corona Transition,Studie,2
141,1054,Corona Transition,demokratie,1
15,1055,NZZ,Recht,2
65,1055,NZZ,grundrechte,1
2,1056,Wochenblick,Impfung,2
56,1056,Wochenblick,kind,1
2,1057,Epoch Times,Impfung,2
4,1057,Epoch Times,impf-nebenwirkungen,1
41,1057,Epoch Times,biontech,1
10,1058,medinside.ch,Wissenschaft,2
35,1058,medinside.ch,immunität,1
583,1058,medinside.ch,nature,1
2,1059,medinside.ch,Impfung,2
62,1059,medinside.ch,impf-stopp,1
18,1059,medinside.ch,astrazeneca,1
17,1059,medinside.ch,blutgerinnungsstörungen,1
79,1060,tp - Science & Technology,Gesundheit,2
2,1060,tp - Science & Technology,Impfung,2
80,1060,tp - Science & Technology,therapeutikum,1
15,1061,RT DE,Recht,2
37,1061,RT DE,Politik,2
65,1061,RT DE,grundrechte,1
182,1061,RT DE,netzwerkkrista,1
43,1062,Weltwoche daily,Widerstand,2
109,1062,Weltwoche daily,willkür,1
22,1062,Weltwoche daily,manipulation,1
2,1063,Weltwoche daily,Impfung,2
22,1063,Weltwoche daily,manipulation,1
21,1064,Epoch Times,Mensch,2
27,1064,Epoch Times,Zahlen,2
44,1064,Epoch Times,kollateralschäden,1
2,1065,Wochenblick,Impfung,2
4,1065,Wochenblick,impf-nebenwirkungen,1
37,1066,2020 News,Politik,2
22,1066,2020 News,manipulation,1
55,1067,reitschuster,Medizin,2
43,1067,reitschuster,Widerstand,2
2,1068,RT DE,Impfung,2
43,1068,RT DE,Widerstand,2
56,1068,RT DE,kind,1
10,1069,Epoch Times,Wissenschaft,2
317,1069,Epoch Times,asymptomatisch,1
29,1069,Epoch Times,massentest,1
11,1069,Epoch Times,who,1
21,1070,Die Ostschweiz,Mensch,2
140,1070,Die Ostschweiz,angst,1
10,1071,tp - Science & Technology,Wissenschaft,2
70,1071,tp - Science & Technology,virus-mutation,1
21,1072,Rubikon,Mensch,2
22,1072,Rubikon,manipulation,1
10,1073,Universität Hamburg,Wissenschaft,2
12,1073,Universität Hamburg,virus-ursprung,1
27,1074,Achgut.com,Zahlen,2
8,1074,Achgut.com,lockdown,1
7,1074,Achgut.com,sterblichkeit,1
2,1075,RT DE,Impfung,2
15,1075,RT DE,Recht,2
4,1075,RT DE,impf-nebenwirkungen,1
41,1075,RT DE,biontech,1
43,1076,reitschuster,Widerstand,2
57,1076,reitschuster,jugend,1
37,1077,Corona Transition,Politik,2
55,1077,Corona Transition,Medizin,2
109,1077,Corona Transition,willkür,1
21,1078,Corona Transition,Mensch,2
56,1078,Corona Transition,kind,1
44,1078,Corona Transition,kollateralschäden,1
6,1079,MDPI,Studie,2
31,1079,MDPI,maske,1
37,1080,Die Ostschweiz,Politik,2
10,1080,Die Ostschweiz,Wissenschaft,2
38,1080,Die Ostschweiz,bundesrat,1
244,1080,Die Ostschweiz,taskforce,1
22,1080,Die Ostschweiz,manipulation,1
15,1081,Tichys Einblick,Recht,2
1082,1081,Tichys Einblick,lockdown1,1
183,1081,Tichys Einblick,weimar,1
2,1083,Report24,Impfung,2
27,1083,Report24,Zahlen,2
35,1083,Report24,immunität,1
2,1084,Die Welt,Impfung,2
37,1084,Die Welt,Politik,2
24,1084,Die Welt,Wirtschaft,2
25,1084,Die Welt,geld,1
41,1084,Die Welt,biontech,1
37,1085,Kinder-Maskenpetition,Politik,2
43,1085,Kinder-Maskenpetition,Widerstand,2
56,1085,Kinder-Maskenpetition,kind,1
31,1085,Kinder-Maskenpetition,maske,1
420,1085,Kinder-Maskenpetition,petition,1
2,1086,Epoch Times,Impfung,2
4,1086,Epoch Times,impf-nebenwirkungen,1
56,1086,Epoch Times,kind,1
2,1087,RT DE,Impfung,2
3,1087,RT DE,mit oder an impfung gestorben,1
2,1088,ScienceFiles,Impfung,2
101,1088,ScienceFiles,Behörde,2
4,1088,ScienceFiles,impf-nebenwirkungen,1
57,1088,ScienceFiles,jugend,1
41,1088,ScienceFiles,biontech,1
178,1088,ScienceFiles,moderna,1
257,1088,ScienceFiles,herzmuskelentzündung,1
79,1089,RT DE,Gesundheit,2
56,1089,RT DE,kind,1
57,1089,RT DE,jugend,1
44,1089,RT DE,kollateralschäden,1
27,1090,corona-blog.net,Zahlen,2
37,1090,corona-blog.net,Politik,2
68,1090,corona-blog.net,pcr-test,1
22,1090,corona-blog.net,manipulation,1
2,1091,In$ide Paradeplatz,Impfung,2
55,1091,In$ide Paradeplatz,Medizin,2
4,1091,In$ide Paradeplatz,impf-nebenwirkungen,1
2,1092,RT DE,Impfung,2
10,1092,RT DE,Wissenschaft,2
41,1092,RT DE,biontech,1
28,1092,RT DE,rki,1
960,1092,RT DE,evidenz,1
27,1093,Corona Transition,Zahlen,2
2,1093,Corona Transition,Impfung,2
7,1093,Corona Transition,sterblichkeit,1
2,1094,Epoch Times,Impfung,2
4,1094,Epoch Times,impf-nebenwirkungen,1
2,1095,RT DE,Impfung,2
4,1095,RT DE,impf-nebenwirkungen,1
55,1096,Corona Transition,Medizin,2
43,1096,Corona Transition,Widerstand,2
38,1096,Corona Transition,bundesrat,1
2,1097,reitschuster,Impfung,2
27,1097,reitschuster,Zahlen,2
3,1097,reitschuster,mit oder an impfung gestorben,1
22,1097,reitschuster,manipulation,1
19,1097,reitschuster,pei,1
37,1098,Die Ostschweiz,Politik,2
38,1098,Die Ostschweiz,bundesrat,1
32,1098,Die Ostschweiz,massnahmen,1
46,1098,Die Ostschweiz,covid-19-gesetz,1
2,1099,kenFM,Impfung,2
15,1099,kenFM,Recht,2
56,1099,kenFM,kind,1
57,1099,kenFM,jugend,1
377,1099,kenFM,nürnberger kodex,1
21,1100,Die Ostschweiz,Mensch,2
56,1100,Die Ostschweiz,kind,1
44,1100,Die Ostschweiz,kollateralschäden,1
37,1101,Die Ostschweiz,Politik,2
43,1101,Die Ostschweiz,Widerstand,2
38,1101,Die Ostschweiz,bundesrat,1
109,1101,Die Ostschweiz,willkür,1
27,1102,linth24,Zahlen,2
7,1102,linth24,sterblichkeit,1
37,1103,tp - Science & Technology,Politik,2
31,1103,tp - Science & Technology,maske,1
8,1103,tp - Science & Technology,lockdown,1
116,1103,tp - Science & Technology,impfpass,1
43,1104,züriost,Widerstand,2
37,1104,züriost,Politik,2
162,1104,züriost,polizei,1
37,1105,Die Ostschweiz,Politik,2
960,1105,Die Ostschweiz,evidenz,1
38,1105,Die Ostschweiz,bundesrat,1
32,1105,Die Ostschweiz,massnahmen,1
115,1106,Corona Transition,BAG,2
2,1106,Corona Transition,Impfung,2
32,1106,Corona Transition,massnahmen,1
31,1106,Corona Transition,maske,1
56,1106,Corona Transition,kind,1
15,1107,Uncut-News,Recht,2
6,1108,Epoch Times,Studie,2
12,1108,Epoch Times,virus-ursprung,1
13,1108,Epoch Times,wuhan,1
2,1109,tp - Science & Technology,Impfung,2
10,1109,tp - Science & Technology,Wissenschaft,2
70,1109,tp - Science & Technology,virus-mutation,1
35,1109,tp - Science & Technology,immunität,1
21,1110,Epoch Times,Mensch,2
43,1110,Epoch Times,Widerstand,2
56,1110,Epoch Times,kind,1
2,1111,Report24,Impfung,2
10,1111,Report24,Wissenschaft,2
98,1111,Report24,spike-protein,1
37,1112,Wochenblick,Politik,2
21,1112,Wochenblick,Mensch,2
56,1112,Wochenblick,kind,1
32,1112,Wochenblick,massnahmen,1
2,1113,RT DE,Impfung,2
43,1113,RT DE,Widerstand,2
37,1113,RT DE,Politik,2
420,1113,RT DE,petition,1
56,1113,RT DE,kind,1
2,1114,ntv,Impfung,2
18,1114,ntv,astrazeneca,1
21,1115,Berliner Zeitung,Mensch,2
56,1115,Berliner Zeitung,kind,1
44,1115,Berliner Zeitung,kollateralschäden,1
15,1116,Epoch Times,Recht,2
31,1116,Epoch Times,maske,1
321,1116,Epoch Times,menschenrechte,1
43,1117,Wochenblick,Widerstand,2
37,1118,Verfassungsfreunde,Politik,2
478,1118,Verfassungsfreunde,svp,1
46,1118,Verfassungsfreunde,covid-19-gesetz,1
60,1119,Epoch Times,Schule,2
43,1119,Epoch Times,Widerstand,2
56,1119,Epoch Times,kind,1
57,1119,Epoch Times,jugend,1
2,1120,Prof. Harald Walach,Impfung,2
6,1120,Prof. Harald Walach,Studie,2
4,1120,Prof. Harald Walach,impf-nebenwirkungen,1
10,1121,Prof. Harald Walach,Wissenschaft,2
27,1121,Prof. Harald Walach,Zahlen,2
2,1121,Prof. Harald Walach,Impfung,2
7,1121,Prof. Harald Walach,sterblichkeit,1
165,1121,Prof. Harald Walach,kultur,1
6,1122,tp - Science & Technology,Studie,2
31,1122,tp - Science & Technology,maske,1
2,1123,Wochenblick,Impfung,2
27,1124,Die Welt,Zahlen,2
32,1124,Die Welt,massnahmen,1
8,1124,Die Welt,lockdown,1
2,1125,reitschuster,Impfung,2
15,1125,reitschuster,Recht,2
4,1125,reitschuster,impf-nebenwirkungen,1
3,1125,reitschuster,mit oder an impfung gestorben,1
28,1125,reitschuster,rki,1
21,1126,Die Ostschweiz,Mensch,2
53,1126,Die Ostschweiz,dialog,1
24,1127,Die Welt,Wirtschaft,2
25,1127,Die Welt,geld,1
2,1128,Wochenblick,Impfung,2
3,1128,Wochenblick,mit oder an impfung gestorben,1
15,1129,reitschuster,Recht,2
60,1129,reitschuster,Schule,2
109,1129,reitschuster,willkür,1
162,1129,reitschuster,polizei,1
183,1129,reitschuster,weimar,1
55,1130,Wochenblick,Medizin,2
43,1130,Wochenblick,Widerstand,2
68,1130,Wochenblick,pcr-test,1
11,1130,Wochenblick,who,1
27,1131,tp - Science & Technology,Zahlen,2
2,1131,tp - Science & Technology,Impfung,2
7,1131,tp - Science & Technology,sterblichkeit,1
96,1132,Focus Online,Spital,2
27,1132,Focus Online,Zahlen,2
43,1133,odysee,Widerstand,2
8,1133,odysee,lockdown,1
32,1133,odysee,massnahmen,1
44,1133,odysee,kollateralschäden,1
37,1134,aargau-zuerich.ch,Politik,2
1135,1134,aargau-zuerich.ch,aargau-zuerich,1
66,1134,aargau-zuerich.ch,impfzwang,1
2,1136,Report24,Impfung,2
56,1136,Report24,kind,1
57,1136,Report24,jugend,1
11,1136,Report24,who,1
2,1137,Die Ostschweiz,Impfung,2
37,1137,Die Ostschweiz,Politik,2
56,1137,Die Ostschweiz,kind,1
22,1137,Die Ostschweiz,manipulation,1
57,1137,Die Ostschweiz,jugend,1
2,1138,Wochenblick,Impfung,2
4,1138,Wochenblick,impf-nebenwirkungen,1
2,1139,RT DE,Impfung,2
3,1139,RT DE,mit oder an impfung gestorben,1
17,1139,RT DE,blutgerinnungsstörungen,1
18,1139,RT DE,astrazeneca,1
24,1140,In$ide Paradeplatz,Wirtschaft,2
25,1140,In$ide Paradeplatz,geld,1
22,1140,In$ide Paradeplatz,manipulation,1
21,1141,Die Ostschweiz,Mensch,2
53,1141,Die Ostschweiz,dialog,1
140,1141,Die Ostschweiz,angst,1
55,1142,tp - Science & Technology,Medizin,2
11,1142,tp - Science & Technology,who,1
141,1142,tp - Science & Technology,demokratie,1
65,1142,tp - Science & Technology,grundrechte,1
32,1142,tp - Science & Technology,massnahmen,1
55,1143,ScienceFiles,Medizin,2
4,1143,ScienceFiles,impf-nebenwirkungen,1
17,1143,ScienceFiles,blutgerinnungsstörungen,1
2,1144,ScienceFiles,Impfung,2
43,1144,ScienceFiles,Widerstand,2
55,1144,ScienceFiles,Medizin,2
53,1144,ScienceFiles,dialog,1
109,1144,ScienceFiles,willkür,1
2,1145,INFOsperber,Impfung,2
22,1145,INFOsperber,manipulation,1
2,1146,reitschuster,Impfung,2
4,1146,reitschuster,impf-nebenwirkungen,1
18,1146,reitschuster,astrazeneca,1
79,1147,Telepolis,Gesundheit,2
31,1147,Telepolis,maske,1
27,1148,Die Ostschweiz,Zahlen,2
60,1148,Die Ostschweiz,Schule,2
56,1148,Die Ostschweiz,kind,1
31,1148,Die Ostschweiz,maske,1
2,1149,Report24,Impfung,2
3,1149,Report24,mit oder an impfung gestorben,1
56,1149,Report24,kind,1
57,1149,Report24,jugend,1
10,1150,phoenix,Wissenschaft,2
28,1150,phoenix,rki,1
8,1150,phoenix,lockdown,1
44,1150,phoenix,kollateralschäden,1
2,1151,Wochenblick,Impfung,2
3,1151,Wochenblick,mit oder an impfung gestorben,1
43,1152,Corona Transition,Widerstand,2
37,1152,Corona Transition,Politik,2
420,1152,Corona Transition,petition,1
38,1152,Corona Transition,bundesrat,1
2,1153,Swissmedic,Impfung,2
233,1153,Swissmedic,swissmedic,1
4,1153,Swissmedic,impf-nebenwirkungen,1
15,1154,reitschuster,Recht,2
31,1154,reitschuster,maske,1
2,1155,NZZ,Impfung,2
37,1155,NZZ,Politik,2
66,1155,NZZ,impfzwang,1
38,1155,NZZ,bundesrat,1
50,1156,reitschuster,P(l)andemie,2
27,1156,reitschuster,Zahlen,2
8,1156,reitschuster,lockdown,1
27,1157,Corona Transition,Zahlen,2
2,1157,Corona Transition,Impfung,2
11,1157,Corona Transition,who,1
8,1157,Corona Transition,lockdown,1
2,1158,Epoch Times,Impfung,2
56,1158,Epoch Times,kind,1
57,1158,Epoch Times,jugend,1
4,1158,Epoch Times,impf-nebenwirkungen,1
2,1159,tp - Science & Technology,Impfung,2
15,1159,tp - Science & Technology,Recht,2
41,1159,tp - Science & Technology,biontech,1
178,1159,tp - Science & Technology,moderna,1
10,1160,reitschuster,Wissenschaft,2
43,1160,reitschuster,Widerstand,2
53,1160,reitschuster,dialog,1
2,1161,Report24,Impfung,2
56,1161,Report24,kind,1
57,1161,Report24,jugend,1
11,1161,Report24,who,1
15,1162,FASSADENKRATZER,Recht,2
60,1162,FASSADENKRATZER,Schule,2
55,1162,FASSADENKRATZER,Medizin,2
56,1162,FASSADENKRATZER,kind,1
2,1163,Berliner Zeitung,Impfung,2
43,1163,Berliner Zeitung,Widerstand,2
165,1163,Berliner Zeitung,kultur,1
96,1164,Achgut.com,Spital,2
27,1164,Achgut.com,Zahlen,2
7,1164,Achgut.com,sterblichkeit,1
431,1164,Achgut.com,beatmung,1
10,1165,RT DE,Wissenschaft,2
6,1165,RT DE,Studie,2
2,1165,RT DE,Impfung,2
98,1165,RT DE,spike-protein,1
35,1165,RT DE,immunität,1
37,1166,reitschuster,Politik,2
15,1166,reitschuster,Recht,2
65,1166,reitschuster,grundrechte,1
15,1167,NDR,Recht,2
77,1167,NDR,schnelltest,1
43,1168,Die Welt,Widerstand,2
60,1168,Die Welt,Schule,2
56,1168,Die Welt,kind,1
77,1168,Die Welt,schnelltest,1
6,1169,tp - Science & Technology,Studie,2
2,1169,tp - Science & Technology,Impfung,2
35,1169,tp - Science & Technology,immunität,1
43,1170,Weltwoche daily,Widerstand,2
37,1170,Weltwoche daily,Politik,2
372,1170,Weltwoche daily,altdorf,1
2,1171,Epoch Times,Impfung,2
3,1171,Epoch Times,mit oder an impfung gestorben,1
18,1171,Epoch Times,astrazeneca,1
27,1172,corona-blog.net,Zahlen,2
2,1172,corona-blog.net,Impfung,2
3,1172,corona-blog.net,mit oder an impfung gestorben,1
27,1173,Deutsche Gesellschaft für Kinder- und Jugendmedizin e.V.,Zahlen,2
315,1173,Deutsche Gesellschaft für Kinder- und Jugendmedizin e.V.,infektion,1
56,1173,Deutsche Gesellschaft für Kinder- und Jugendmedizin e.V.,kind,1
2,1174,Die Welt,Impfung,2
4,1174,Die Welt,impf-nebenwirkungen,1
17,1174,Die Welt,blutgerinnungsstörungen,1
18,1174,Die Welt,astrazeneca,1
10,1175,In$ide Paradeplatz,Wissenschaft,2
27,1175,In$ide Paradeplatz,Zahlen,2
244,1175,In$ide Paradeplatz,taskforce,1
22,1175,In$ide Paradeplatz,manipulation,1
27,1176,NZZ,Zahlen,2
7,1176,NZZ,sterblichkeit,1
32,1176,NZZ,massnahmen,1
10,1177,Epoch Times,Wissenschaft,2
760,1177,Epoch Times,leopoldina,1
32,1177,Epoch Times,massnahmen,1
22,1177,Epoch Times,manipulation,1
2,1178,linth24,Impfung,2
37,1178,linth24,Politik,2
38,1178,linth24,bundesrat,1
2,1179,RT DE,Impfung,2
3,1179,RT DE,mit oder an impfung gestorben,1
17,1179,RT DE,blutgerinnungsstörungen,1
18,1179,RT DE,astrazeneca,1
37,1180,reitschuster,Politik,2
31,1180,reitschuster,maske,1
109,1180,reitschuster,willkür,1
21,1181,Corona Transition,Mensch,2
162,1181,Corona Transition,polizei,1
140,1181,Corona Transition,angst,1
2,1182,AerzteZeitung,Impfung,2
4,1182,AerzteZeitung,impf-nebenwirkungen,1
17,1182,AerzteZeitung,blutgerinnungsstörungen,1
18,1182,AerzteZeitung,astrazeneca,1
2,1183,ntv,Impfung,2
4,1183,ntv,impf-nebenwirkungen,1
18,1183,ntv,astrazeneca,1
62,1183,ntv,impf-stopp,1
2,1184,Swissmedic,Impfung,2
233,1184,Swissmedic,swissmedic,1
4,1184,Swissmedic,impf-nebenwirkungen,1
2,1185,Wochenblick,Impfung,2
1186,1185,Wochenblick,great reset,1
11,1185,Wochenblick,who,1
21,1187,Rubikon,Mensch,2
43,1187,Rubikon,Widerstand,2
140,1187,Rubikon,angst,1
44,1187,Rubikon,kollateralschäden,1
27,1188,tp - Science & Technology,Zahlen,2
7,1188,tp - Science & Technology,sterblichkeit,1
2,1189,Epoch Times,Impfung,2
4,1189,Epoch Times,impf-nebenwirkungen,1
3,1189,Epoch Times,mit oder an impfung gestorben,1
56,1189,Epoch Times,kind,1
2,1190,Wochenblick,Impfung,2
4,1190,Wochenblick,impf-nebenwirkungen,1
2,1191,Achgut.com,Impfung,2
4,1191,Achgut.com,impf-nebenwirkungen,1
3,1191,Achgut.com,mit oder an impfung gestorben,1
19,1191,Achgut.com,pei,1
96,1192,RT DE,Spital,2
27,1192,RT DE,Zahlen,2
84,1192,RT DE,welle3,1
25,1192,RT DE,geld,1
21,1193,reitschuster,Mensch,2
43,1193,reitschuster,Widerstand,2
56,1193,reitschuster,kind,1
44,1193,reitschuster,kollateralschäden,1
2,1194,ScienceFiles,Impfung,2
27,1194,ScienceFiles,Zahlen,2
79,1194,ScienceFiles,Gesundheit,2
56,1194,ScienceFiles,kind,1
57,1194,ScienceFiles,jugend,1
27,1195,RT DE,Zahlen,2
7,1195,RT DE,sterblichkeit,1
70,1195,RT DE,virus-mutation,1
27,1196,Focus Online,Zahlen,2
11,1196,Focus Online,who,1
70,1196,Focus Online,virus-mutation,1
10,1197,Re-Check,Wissenschaft,2
37,1197,Re-Check,Politik,2
27,1197,Re-Check,Zahlen,2
38,1197,Re-Check,bundesrat,1
244,1197,Re-Check,taskforce,1
32,1197,Re-Check,massnahmen,1
22,1197,Re-Check,manipulation,1
43,1198,Die Ostschweiz,Widerstand,2
162,1198,Die Ostschweiz,polizei,1
737,1198,Die Ostschweiz,schaffhausen,1
15,1199,Wochenblick,Recht,2
25,1199,Wochenblick,geld,1
321,1199,Wochenblick,menschenrechte,1
22,1199,Wochenblick,manipulation,1
37,1200,Weltwoche daily,Politik,2
24,1200,Weltwoche daily,Wirtschaft,2
25,1200,Weltwoche daily,geld,1
38,1200,Weltwoche daily,bundesrat,1
244,1200,Weltwoche daily,taskforce,1
55,1201,Epoch Times,Medizin,2
43,1201,Epoch Times,Widerstand,2
56,1201,Epoch Times,kind,1
29,1201,Epoch Times,massentest,1
15,1202,Epoch Times,Recht,2
162,1202,Epoch Times,polizei,1
10,1203,ntv,Wissenschaft,2
12,1203,ntv,virus-ursprung,1
11,1203,ntv,who,1
13,1203,ntv,wuhan,1
37,1204,Die Ostschweiz,Politik,2
32,1204,Die Ostschweiz,massnahmen,1
38,1204,Die Ostschweiz,bundesrat,1
22,1205,Re-Check,manipulation,1
43,1206,Report24,Widerstand,2
55,1206,Report24,Medizin,2
2,1206,Report24,Impfung,2
56,1206,Report24,kind,1
6,1207,reitschuster,Studie,2
8,1207,reitschuster,lockdown,1
15,1208,Die Ostschweiz,Recht,2
37,1208,Die Ostschweiz,Politik,2
38,1208,Die Ostschweiz,bundesrat,1
21,1209,Wochenblick,Mensch,2
43,1209,Wochenblick,Widerstand,2
56,1209,Wochenblick,kind,1
21,1210,Die Ostschweiz,Mensch,2
32,1210,Die Ostschweiz,massnahmen,1
2,1211,Deutsches Ärzteblatt,Impfung,2
55,1211,Deutsches Ärzteblatt,Medizin,2
43,1211,Deutsches Ärzteblatt,Widerstand,2
56,1211,Deutsches Ärzteblatt,kind,1
57,1211,Deutsches Ärzteblatt,jugend,1
10,1212,Wochenblick,Wissenschaft,2
31,1212,Wochenblick,maske,1
44,1212,Wochenblick,kollateralschäden,1
2,1213,Timeline,Impfung,2
10,1214,RT DE,Wissenschaft,2
32,1214,RT DE,massnahmen,1
8,1214,RT DE,lockdown,1
56,1214,RT DE,kind,1
37,1215,Bundesrat,Politik,2
38,1215,Bundesrat,bundesrat,1
32,1215,Bundesrat,massnahmen,1
37,1216,Nau,Politik,2
32,1216,Nau,massnahmen,1
68,1216,Nau,pcr-test,1
29,1216,Nau,massentest,1
15,1217,Focus Online,Recht,2
2,1218,tp - Science & Technology,Impfung,2
56,1218,tp - Science & Technology,kind,1
57,1218,tp - Science & Technology,jugend,1
11,1218,tp - Science & Technology,who,1
2,1219,Report24,Impfung,2
56,1219,Report24,kind,1
41,1219,Report24,biontech,1
37,1220,In$ide Paradeplatz,Politik,2
2,1220,In$ide Paradeplatz,Impfung,2
109,1220,In$ide Paradeplatz,willkür,1
2,1221,ScienceFiles,Impfung,2
27,1221,ScienceFiles,Zahlen,2
4,1221,ScienceFiles,impf-nebenwirkungen,1
3,1221,ScienceFiles,mit oder an impfung gestorben,1
2,1222,corona-blog.net,Impfung,2
3,1222,corona-blog.net,mit oder an impfung gestorben,1
4,1222,corona-blog.net,impf-nebenwirkungen,1
17,1222,corona-blog.net,blutgerinnungsstörungen,1
2,1223,RT DE,Impfung,2
55,1223,RT DE,Medizin,2
56,1223,RT DE,kind,1
57,1223,RT DE,jugend,1
2,1224,RT DE,Impfung,2
15,1224,RT DE,Recht,2
3,1224,RT DE,mit oder an impfung gestorben,1
55,1225,Wochenblick,Medizin,2
43,1225,Wochenblick,Widerstand,2
2,1225,Wochenblick,Impfung,2
27,1226,2020 News,Zahlen,2
8,1226,2020 News,lockdown,1
27,1227,Focus Online,Zahlen,2
28,1227,Focus Online,rki,1
21,1228,Report24,Mensch,2
55,1228,Report24,Medizin,2
8,1228,Report24,lockdown,1
32,1228,Report24,massnahmen,1
44,1228,Report24,kollateralschäden,1
37,1229,Wochenblick,Politik,2
43,1229,Wochenblick,Widerstand,2
1230,1229,Wochenblick,tansania,1
2,1231,Rubikon,Impfung,2
55,1231,Rubikon,Medizin,2
10,1232,Wochenblick,Wissenschaft,2
56,1232,Wochenblick,kind,1
315,1232,Wochenblick,infektion,1
2,1233,INFOsperber,Impfung,2
41,1233,INFOsperber,biontech,1
22,1233,INFOsperber,manipulation,1
24,1234,RT DE,Wirtschaft,2
25,1234,RT DE,geld,1
27,1235,Epoch Times,Zahlen,2
32,1235,Epoch Times,massnahmen,1
11,1235,Epoch Times,who,1
6,1236,ScienceFiles,Studie,2
79,1236,ScienceFiles,Gesundheit,2
35,1236,ScienceFiles,immunität,1
43,1237,stgallen24,Widerstand,2
38,1237,stgallen24,bundesrat,1
2,1238,Wochenblick,Impfung,2
27,1238,Wochenblick,Zahlen,2
10,1238,Wochenblick,Wissenschaft,2
3,1238,Wochenblick,mit oder an impfung gestorben,1
21,1239,Wochenblick,Mensch,2
37,1239,Wochenblick,Politik,2
56,1239,Wochenblick,kind,1
44,1239,Wochenblick,kollateralschäden,1
43,1240,reitschuster,Widerstand,2
21,1240,reitschuster,Mensch,2
140,1240,reitschuster,angst,1
10,1241,Epoch Times,Wissenschaft,2
2,1241,Epoch Times,Impfung,2
18,1241,Epoch Times,astrazeneca,1
15,1242,Epoch Times,Recht,2
60,1242,Epoch Times,Schule,2
56,1242,Epoch Times,kind,1
183,1242,Epoch Times,weimar,1
2,1243,tp - Science & Technology,Impfung,2
29,1243,tp - Science & Technology,massentest,1
37,1244,NachDenkSeiten,Politik,2
2,1244,NachDenkSeiten,Impfung,2
56,1244,NachDenkSeiten,kind,1
66,1244,NachDenkSeiten,impfzwang,1
2,1245,Unser Mitteleuropa,Impfung,2
35,1245,Unser Mitteleuropa,immunität,1
21,1246,NachDenkSeiten,Mensch,2
79,1246,NachDenkSeiten,Gesundheit,2
44,1246,NachDenkSeiten,kollateralschäden,1
2,1247,reitschuster,Impfung,2
3,1247,reitschuster,mit oder an impfung gestorben,1
41,1247,reitschuster,biontech,1
22,1247,reitschuster,manipulation,1
2,1248,corona-blog.net,Impfung,2
4,1248,corona-blog.net,impf-nebenwirkungen,1
56,1248,corona-blog.net,kind,1
2,1249,Report24,Impfung,2
4,1249,Report24,impf-nebenwirkungen,1
18,1249,Report24,astrazeneca,1
2,1250,Wochenblick,Impfung,2
15,1250,Wochenblick,Recht,2
66,1250,Wochenblick,impfzwang,1
37,1251,Wochenblick,Politik,2
141,1251,Wochenblick,demokratie,1
32,1252,Die Welt,massnahmen,1
22,1252,Die Welt,manipulation,1
2,1253,Die Welt,Impfung,2
15,1253,Die Welt,Recht,2
65,1253,Die Welt,grundrechte,1
79,1254,Wochenblick,Gesundheit,2
22,1254,Wochenblick,manipulation,1
573,1254,Wochenblick,long covid,1
2,1255,Die Welt,Impfung,2
3,1255,Die Welt,mit oder an impfung gestorben,1
18,1255,Die Welt,astrazeneca,1
10,1256,Youtube,Wissenschaft,2
68,1256,Youtube,pcr-test,1
15,1257,Epoch Times,Recht,2
43,1257,Epoch Times,Widerstand,2
65,1257,Epoch Times,grundrechte,1
141,1257,Epoch Times,demokratie,1
27,1258,reitschuster,Zahlen,2
35,1258,reitschuster,immunität,1
7,1258,reitschuster,sterblichkeit,1
27,1259,Rubikon,Zahlen,2
35,1259,Rubikon,immunität,1
2,1260,reitschuster,Impfung,2
62,1260,reitschuster,impf-stopp,1
18,1260,reitschuster,astrazeneca,1
21,1261,Die Ostschweiz,Mensch,2
109,1261,Die Ostschweiz,willkür,1
22,1261,Die Ostschweiz,manipulation,1
10,1262,tp - Science & Technology,Wissenschaft,2
2,1262,tp - Science & Technology,Impfung,2
79,1262,tp - Science & Technology,Gesundheit,2
