"id","title","value","link","group"
"333","Kein Einfluss der Delta Variante in US Bundesstaaten mit wenig Impfungen","1","https://tkp.at/2021/07/11/kein-einfluss-der-delta-variante-in-us-bundesstaaten-mit-wenig-impfungen/","tp - Science & Technology"
"334","Klares Nein zur Covid-19-Impfung an Kindern","1","https://corona-transition.org/klares-nein-zur-covid-19-impfung-an-kindern","Corona Transition"
"335","Auftritt im «Corona-Ausschuss» sorgte für Morddrohungen","1","https://corona-transition.org/auftritt-im-corona-ausschuss-sorgte-fur-morddrohungen","Corona Transition"
"336","12. Sicherheitsbericht des PEI: Verdreifachung der Herzmuskelentzündungen und verschwundene Risikoabschätzung","1","https://corona-blog.net/2021/07/16/12-sicherheitsbericht-des-pei-verdreifachung-der-herzmuskel-entzuendungen-und-verschwundene-risikoabschaetzung/","corona-blog.net"
"337","Jetzt ist der Datenbetrug mit den Intensivbetten offiziell","1","https://corona-transition.org/jetzt-ist-der-datenbetrug-mit-den-intensivbetten-offiziell","Corona Transition"
"338","BAG und Task-Force führen die Öffentlichkeit mit den Covid-Patienten systematisch in die Irre","1","https://corona-transition.org/bag-und-task-force-fuhren-die-offentlichkeit-mit-den-covid-patienten","Corona Transition"
"339","Francis A. Boyle: «Anthony Fauci und die CEOs der Pharmakonzerne gehören hinter Gitter»","1","https://corona-transition.org/francis-a-boyle-anthony-fauci-und-die-ceos-der-pharmakonzerne-gehoren-hinter","Corona Transition"
"340","Fauci im Kreuzfeuer: Hat der Chefvirologe über die umstrittene Virusforschung im Wuhan-Labor gelogen?","1","https://www.epochtimes.de/politik/ausland/fauci-im-kreuzfeuer-hat-der-chefvirologe-ueber-die-umstrittene-virusforschung-im-wuhan-labor-gelogen-a3561400.html","Epoch Times"
"341","wuhan","2","","wuhan"
"342","Unfassbar: 1,8 Billionen Dollar Vermögenszuwachs für US-Milliardäre durch Corona","1","https://www.wochenblick.at/unfassbar-18-billionen-dollar-vermoegenszuwachs-fuer-us-milliardaere-durch-corona/","Wochenblick"
"343","Wirtschaft","4","","Wirtschaft"
"344","Petition für ein Impfmoratorium für Kinder und Jugendliche","1","https://corona-transition.org/petition-fur-ein-impfmoratorium-fur-kinder-und-jugendliche","Corona Transition"
"345","Nasenspray gegen COVID-19 schließt zweite klinische Phase erfolgreich ab","1","https://de.rt.com/international/122192-nasenspray-gegen-covid-19-schliesst-zweite-klinische-phase-erfolgreich-ab/","RT DE"
"346","CDC stoppt unter Hinweis auf Grippesaison Notzulassung für PCR-Test aus 2020","1","https://report24.news/cdc-stoppt-unter-hinweis-auf-grippesaison-notzulassung-fuer-pcr-test-aus-2020/","Report24"
"347","Vergleich: Schweden, Dänemark, Deutschland, Österreich","1","https://tkp.at/2021/08/20/vergleich-schweden-daenemark-deutschland-oesterreich/","tp - Science & Technology"
"348","Comirnaty schützt schon nicht mehr vor DELTA (AY.1), Booster-Shots erhöhen Wahrscheinlichkeit einer Infektion, sie reduzieren sie nicht (Neue Studie)","1","https://sciencefiles.org/2021/08/25/comirnaty-schutzt-schon-nicht-mehr-vor-delta-ay-1-booster-shots-erhohen-wahrscheinlichkeit-einer-infektion-sie-reduzieren-sie-nicht-neue-studie/","ScienceFiles"
"349","Bill Gates, Big Pharma und der globale Krieg gegen Demokratie und Gesundheit","1","https://corona-transition.org/bill-gates-big-pharma-und-der-globale-krieg-gegen-demokratie-und-gesundheit","Corona Transition"
"350","Berliner Stiko-Mitglied: Entsetzt, wie Politik wissenschaftliche Daten ignoriert","1","https://www.berliner-zeitung.de/news/stiko-mitglied-impfung-von-kindern-ab-12-nicht-empfehlenswert-li.168801","Berliner Zeitung"
"351","""Blind für Fakten"": Impfkritischer Linkspolitiker rechnet mit ARD-Faktenfinder ab","1","https://www.wochenblick.at/blind-fuer-fakten-impfkritischer-linkspolitiker-rechnet-mit-ard-faktenfinder-ab/","Wochenblick"
"352","Das Sterben der Geimpften","1","https://multipolar-magazin.de/artikel/das-sterben-der-geimpften","multipolar"
"353","Bisheriger PCR-Test vor dem Aus? US-Behörde will Antrag auf Notfallzulassung zurückziehen","1","https://de.rt.com/nordamerika/121309-pcr-test-us-zentren-fur-notfallzulassung/","RT DE"
"354","Nach Kritik an «Impfstoffen»: Journalist warnt Robert Malone vor möglichem Mordanschlag","1","https://corona-transition.org/nach-kritik-an-impfstoffen-journalist-warnt-robert-malone-vor-moglichem","Corona Transition"
"355","Schweden: Bessere Wirtschaftszahlen, weniger Todesfälle und psychische Probleme","1","https://corona-transition.org/schweden-bessere-wirtschaftszahlen-weniger-todesfalle-und-psychische-probleme","Corona Transition"
"356","Großbritannien: 60% der mit Covid Hospitalisierten doppelt geimpft?","1","https://report24.news/grossbritannien-60-der-mit-covid-hospitalisierten-sind-doppelt-geimpft/","Report24"
"357","CDC entzieht dem RT-PCR-Test auf Ende Jahr die Zulassung","1","https://corona-transition.org/cdc-entzieht-dem-rt-pcr-test-auf-ende-jahr-die-zulassung","Corona Transition"
"358","Offener Brief britischer Ärzte – Corona-Kinderimpfung: Sicherheit und ethische Bedenken","1","https://corona-blog.net/2021/07/06/offener-brief-britischer-aerzte-corona-kinderimpfung-sicherheit-und-ethische-bedenken/","corona-blog.net"
"359","Zu gefährlich für die Mächtigen: Die hinterhältige Kampagne gegen Bhakdi","1","https://www.wochenblick.at/zu-gefaehrlich-fuer-die-maechtigen-die-hinterhaeltige-kampagne-gegen-bhakdi/","Wochenblick"
"360","Dr. Gut: «Direktdemokratisches Erdbeben»","1","https://linth24.ch/articles/76416-dr-gut-direktdemokratisches-erdbeben","linth24"
"361","Gerinnsel nach Impfung - Nächster Mediziner warnt: ""Das Schlimmste kommt erst noch!""","1","https://report24.news/gerinnsel-nach-impfung-naechster-mediziner-warnt-das-schlimmste-kommt-erst-noch/","Report24"
"362","Web-Portal fragt Mediziner nach Impfung: Zahllose Nebenwirkungen, große Sicherheitsbedenken","1","https://report24.news/web-portal-fragt-mediziner-nach-impfung-zahllose-nebenwirkungen-grosse-sicherheitsbedenken/","Report24"
"363","Alarmierende Zahlen aus Israel: Infarkte und Herzstillstände bei jüngeren Geimpften explodieren","1","https://report24.news/alarmierende-zahlen-aus-israel-infarkte-und-herzstillstaende-bei-juengeren-geimpften-explodieren/","Report24"
"364","Belegt: Gesundheitssystem droht keine Überlastung, Covid-Sterblichkeit wird überschätzt","1","https://report24.news/belegt-gesundheitssystem-droht-keine-ueberlastung-covid-sterblichkeit-wird-ueberschaetzt/","Report24"
"365","EMA stuft Entzündungen am Herzen als mögliche Nebenwirkungen ein","1","https://reitschuster.de/post/ema-stuft-entzuendungen-am-herzen-als-moegliche-nebenwirkung-ein/","reitschuster"
"366","«Great Reset» und globale Coronapolitik: Wer regiert die Welt?","1","https://miloszmatuschek.substack.com/p/great-reset-und-globale-coronapolitik","substack.com"
"367","great reset","1","","great reset"
"368","Einsatz von mRNA-Präparaten könnte zu Massensterben führen","1","https://corona-transition.org/der-einsatz-von-mrna-praparaten-konnte-zu-einem-epischen-massensterben-fuhren","Corona Transition"
"369","SVP sagt offiziell Nein zum Covid-Zertifikat","1","https://www.nau.ch/politik/bundeshaus/svp-sagt-offiziell-nein-zum-covid-zertifikat-65986074","Nau"
"370","svp","1","","svp"
"371","Trotz Öffentlichkeitsgesetz - Finanzdepartement verweigert Datenschützer Zugang zu Unterlagen","1","https://www.srf.ch/news/schweiz/trotz-oeffentlichkeitsgesetz-finanzdepartement-verweigert-datenschuetzer-zugang-zu-unterlagen","SRF"
"372","Johnson & Johnson Corona-Impfung: US-Behörde warnt vor erhöhtem Risiko von Nervenerkrankung","1","https://www.epochtimes.de/politik/ausland/us-behoerde-warnt-vor-erhoehtem-risiko-von-nervenerkrankung-bei-jj-corona-impfung-a3555145.html","Epoch Times"
"373","Corona: Die Angst vor Ungeimpften ist unbegründet","1","https://www.infosperber.ch/gesundheit/public-health/corona-die-angst-vor-ungeimpften-ist-unbegruendet/","INFOsperber"
"374","Coronavirus: Bundesrat dehnt Zertifikatspflicht aus und startet Konsultation zu neuen Einreisebestimmungen","1","https://www.admin.ch/gov/de/start/dokumentation/medienmitteilungen.msg-id-85035.html","Bundesrat"
"375","Null Tote, keine Überlastung der Spitäler in Sicht","1","https://www.infosperber.ch/gesundheit/public-health/null-tote-keine-ueberlastung-der-spitaeler-in-sicht/","INFOsperber"
"376","Israelische Studie zeigt: Covid-19-Infektion nach Impfung kann zu Langzeitsymptomen führen","1","https://corona-transition.org/israelische-studie-zeigt-covid-19-infektionen-nach-impfung-kann-zu","Corona Transition"
"377","Sind Ungeimpfte unsolidarisch?","1","https://www.achgut.com/artikel/sind_umgeimpfte_unsolidarisch","Achgut.com"
"378","menschenrechte","1","","menschenrechte"
"379","300 Mediziner reichen in Italien Sammelklage gegen Impfpflicht ein","1","https://www.wochenblick.at/300-mediziner-reichen-in-italien-sammelklage-gegen-impfpflicht-ein/","Wochenblick"
"380","Mit dem «Rest» darf man machen, was man will","1","https://www.dieostschweiz.ch/artikel/mit-dem-rest-darf-man-machen-was-man-will-QQdBLRM","Die Ostschweiz"
"381","Offener Brief von 133 Fachleuten aus dem Gesundheitswesen an britische Regierung","1","https://tkp.at/2021/08/25/offener-brief-von133-fachleuten-aus-dem-gesundheitswesen-an-britische-regierung/","tp - Science & Technology"
"382","Nena wütet bei Konzert gegen Maßnahmen: Holt mich mit der Polizei hier runter","1","https://www.focus.de/panorama/welt/naechste-kontroverse-um-popsaengerin-nena-wuetet-bei-konzert-gegen-massnahmen-holt-mich-mit-der-polizei-hier-runter_id_13529740.html","Focus Online"
"383","Corona-Impfungen: „Irgendjemand muss doch etwas gegen diesen Wahnsinn tun!“","1","https://www.wochenblick.at/corona-impfungen-irgendjemand-muss-doch-etwas-gegen-diesen-wahnsinn-tun/","Wochenblick"
"384","Anwalt Fuellmich: ""Drostens PCR-Lüge nachweisbar"", Pandemie-Konstrukt wird fallen","1","https://report24.news/anwalt-fuellmich-drostens-pcr-luege-nachweisbar-pandemie-konstrukt-wird-fallen/","Report24"
"385","asymptomatisch","1","","asymptomatisch"
"386","Ein paar Ideen für Roger Schawinski","1","https://www.dieostschweiz.ch/artikel/ein-paar-ideen-fuer-roger-schawinski-zzqzrvz","Die Ostschweiz"
"387","116 Menschen sind in der Schweiz nach der Corona-Impfung gestorben. Warum vernebelt die Heilmittelbehörde Swissmedic die Wahrheit?","1","https://www.weltwoche-daily.ch/beitrag/116-menschen-starben-bislang-in-der-schweiz-nach-der-corona-impfung-warum-vernebelt-die-heilmittelbehoerde-swissmedic-die-wahrheit/","Weltwoche daily"
"388","Neue Mails decken weitere Zahlungen der US-Behörde für Infektionskrankheiten an das «Wuhan-Labor» auf","1","https://corona-transition.org/neue-mails-decken-weitere-zahlungen-der-us-behorde-fur-infektionskrankheiten-an","Corona Transition"
"389","Nur ein kleiner Pieks - und das Leben des 19-jährigen Elitesportlers war zerstört","1","https://report24.news/nur-ein-kleiner-pieks-und-das-leben-des-19-jaehrigen-elitesportlers-war-zerstoert/","Report24"
"390","Sprechen Sie mir nach: ""Die PCR-Tests funktionieren nicht!"" Die Pandemie ist nur so real wie der Test, und der Test ist ein Würfelspiel","1","https://uncutnews.ch/sprechen-sie-mir-nach-die-pcr-tests-funktionieren-nicht-die-pandemie-ist-nur-so-real-wie-der-test-und-der-test-ist-ein-wuerfelspiel/","Uncut-News"
"391","Machtexzess ohne Ende: Die Politik leidet an «Long Covid»","1","https://miloszmatuschek.substack.com/p/machtexzess-ohne-ende-die-politik","substack.com"
"392","Pathologe erforscht Todesfälle nach Impfung – Obduktion mit und ohne Strafanzeige möglich","1","https://www.epochtimes.de/politik/deutschland/pathologe-erforscht-todesfaelle-nach-impfung-obduktion-mit-und-ohne-strafanzeige-moeglich-a3551655.html","Epoch Times"
"393","Die Impftoten-Bilanz","1","https://www.rubikon.news/artikel/die-impftoten-bilanz","Rubikon"
"394","Komplikation mit dem AstraZeneca-Impfstoff soll therapierbar sein: „Einer weiteren Impfung steht also nichts mehr im Weg?“","1","https://corona-blog.net/2021/07/04/komplikation-mit-dem-astrazeneca-impfstoff-soll-therapierbar-sein-einer-weiteren-impfung-steht-also-nichts-mehr-im-weg/","corona-blog.net"
"395","Was wirklich besorgniserregend ist","1","https://www.dieostschweiz.ch/artikel/was-wirklich-besorgniserregend-ist-zzyE9YP","Die Ostschweiz"
"396","Kassenarzt-Chef wirft Politik Panikmache vor","1","https://www.n-tv.de/panorama/Kassenarzt-Chef-wirft-Politik-Panikmache-vor-article22654800.html","ntv"
"397","Corona-Studie: Nur sechs von zehn Infektionen werden erkannt","1","https://www.zdf.de/nachrichten/panorama/corona-gutenberg-covid-19-studie-100.html","ZDF"
"398","Krankenschwester prangert an: Medizinische Industrie handelt nicht im Interesse der Patienten","1","https://www.epochtimes.de/politik/ausland/krankenschwester-prangert-an-medizinische-industrie-handelt-nicht-im-interesse-der-patienten-a3553984.html","Epoch Times"
"399","Neue Peer-Review-Studie: Corona-Impfungen könnten Immunsystem stark schädigen","1","https://www.epochtimes.de/wissen/forschung/neue-peer-review-studie-corona-impfungen-koennten-immunsystem-stark-schaedigen-a3585931.html","Epoch Times"
"400","Die Allianz der Mittelmäßigkeit","1","https://tkp.at/2021/07/25/die-allianz-der-mittelmaessigkeit/","tp - Science & Technology"
"401","Schwerwiegende Impf-Nebenwirkungen steigen in der Schweiz um den Faktor 81","1","https://corona-transition.org/schwerwiegende-impf-nebenwirkungen-steigen-in-der-schweiz-um-den-faktor-81","Corona Transition"
"402","Impfung für Kinder? Kein Problem, dafür gibt es ja Comics","1","https://www.dieostschweiz.ch/artikel/impfung-fuer-kinder-kein-problem-dafuer-gibt-es-ja-comics-AW779or","Die Ostschweiz"
"403","Frankreich: Fast eine Million Impfanmeldungen nach Macrons Corona-Brandrede","1","https://www.welt.de/politik/ausland/article232467123/Frankreich-Fast-eine-Million-Impfanmeldungen-nach-Macrons-Corona-Brandrede.html","Die Welt"
"404","Lafontaine: ""Mittlerweile fällt das Wort Covidioten auf die zurück, die es erfunden haben""","1","https://de.rt.com/inland/120443-lafontaine-mittlerweile-faellt-wort-covidioten-auf-die-zurueck-die-es-erfunden-haben/","RT DE"
"405","covidiot","1","","covidiot"
"406","„Tod indischer Bürger verschuldet“: Anwaltskammer will WHO-Wissenschaftlerin zur Rechenschaft ziehen","1","https://www.epochtimes.de/politik/ausland/tod-indischer-buerger-verschuldet-anwaltskammer-will-who-wissenschaftlerin-zur-rechenschaft-ziehen-a3547792.html","Epoch Times"
"407","US-Behörde CDC: mehr als 99% der Corona-Todesfälle hatten Grunderkrankungen","1","https://uncutnews.ch/us-behoerde-cdc-mehr-als-99-der-corona-todesfaelle-hatten-grunderkrankungen/","Uncut-News"
"408","„Lassen Sie sich nicht einschüchtern, Sie haben Recht“ – Wissenschaftler mit offenem Brief an Ungeimpfte","1","https://tkp.at/2021/08/05/lassen-sie-sich-nicht-einschuechtern-sie-haben-recht-wissenschaftler-mit-offenem-brief-an-ungeimpfte/","tp - Science & Technology"
