from,to,title,group,value
2,896,Telepolis,DE,2
11,896,Telepolis,2020,2
2,897,kenFM,DE,2
11,897,kenFM,2020,2
21,898,Corona Transition,CH,2
3,898,Corona Transition,2021,2
84,899,reitschuster,SE,2
3,899,reitschuster,2021,2
6,900,Wochenblick,AT,2
3,900,Wochenblick,2021,2
21,901,BAG,CH,2
11,901,BAG,2020,2
2,902,Vera Lengsfeld,DE,2
11,902,Vera Lengsfeld,2020,2
2,903,Epoch Times,DE,2
3,903,Epoch Times,2021,2
2,904,Epoch Times,DE,2
3,904,Epoch Times,2021,2
21,905,Corona Transition,CH,2
3,905,Corona Transition,2021,2
2,906,RT DE,DE,2
3,906,RT DE,2021,2
6,907,Wochenblick,AT,2
3,907,Wochenblick,2021,2
21,908,Tagesanzeiger,CH,2
3,908,Tagesanzeiger,2021,2
2,909,2020 News,DE,2
3,909,2020 News,2021,2
2,910,ZDF,DE,2
3,910,ZDF,2021,2
21,911,INFOsperber,CH,2
3,911,INFOsperber,2021,2
21,912,Bundesrat,CH,2
3,912,Bundesrat,2021,2
21,913,Die Ostschweiz,CH,2
3,913,Die Ostschweiz,2021,2
2,914,Focus Online,DE,2
3,914,Focus Online,2021,2
2,915,ntv,DE,2
11,915,ntv,2020,2
21,916,Tagesanzeiger,CH,2
3,916,Tagesanzeiger,2021,2
21,917,Nau,CH,2
3,917,Nau,2021,2
130,918,Swiss Policy Research,ORG,2
3,918,Swiss Policy Research,2021,2
2,919,multipolar,DE,2
11,919,multipolar,2020,2
21,920,Tagesanzeiger,CH,2
3,920,Tagesanzeiger,2021,2
2,921,ScienceFiles,DE,2
3,921,ScienceFiles,2021,2
21,922,NZZ,CH,2
3,922,NZZ,2021,2
13,923,tp - Science & Technology,US,2
3,923,tp - Science & Technology,2021,2
2,924,NachDenkSeiten,DE,2
11,924,NachDenkSeiten,2020,2
6,925,tp - Science & Technology,AT,2
3,925,tp - Science & Technology,2021,2
6,926,Wochenblick,AT,2
3,926,Wochenblick,2021,2
2,927,Deutsches Zentrum für Infektionsforschung,DE,2
11,927,Deutsches Zentrum für Infektionsforschung,2020,2
21,928,NZZ,CH,2
11,928,NZZ,2020,2
2,929,ScienceFiles,DE,2
3,929,ScienceFiles,2021,2
21,930,Die Ostschweiz,CH,2
3,930,Die Ostschweiz,2021,2
2,931,reitschuster,DE,2
3,931,reitschuster,2021,2
6,932,Report24,AT,2
3,932,Report24,2021,2
2,933,ScienceFiles,DE,2
3,933,ScienceFiles,2021,2
2,934,reitschuster,DE,2
11,934,reitschuster,2020,2
62,935,Unser Mitteleuropa,IL,2
3,935,Unser Mitteleuropa,2021,2
21,936,Swissmedic,CH,2
3,936,Swissmedic,2021,2
2,937,Epoch Times,DE,2
3,937,Epoch Times,2021,2
2,938,Epoch Times,DE,2
3,938,Epoch Times,2021,2
2,939,Epoch Times,DE,2
3,939,Epoch Times,2021,2
115,940,Report24,PT,2
3,940,Report24,2021,2
13,941,ntv,US,2
3,941,ntv,2021,2
2,942,ScienceFiles,DE,2
3,942,ScienceFiles,2021,2
2,943,Die Welt,DE,2
3,943,Die Welt,2021,2
6,944,Wochenblick,AT,2
3,944,Wochenblick,2021,2
2,945,RT DE,DE,2
3,945,RT DE,2021,2
2,946,Die Welt,DE,2
3,946,Die Welt,2021,2
948,947,Report24,CA,2
3,947,Report24,2021,2
2,949,Rubikon,DE,2
3,949,Rubikon,2021,2
21,950,Weltwoche daily,CH,2
11,950,Weltwoche daily,2020,2
2,951,Epoch Times,DE,2
3,951,Epoch Times,2021,2
2,952,2020 News,DE,2
3,952,2020 News,2021,2
21,953,Corona Transition,CH,2
3,953,Corona Transition,2021,2
2,954,kenFM,DE,2
3,954,kenFM,2021,2
62,955,tp - Science & Technology,IL,2
3,955,tp - Science & Technology,2021,2
2,956,2020 News,DE,2
11,956,2020 News,2020,2
2,957,ntv,DE,2
3,957,ntv,2021,2
2,958,Rubikon,DE,2
3,958,Rubikon,2021,2
6,959,tp - Science & Technology,AT,2
3,959,tp - Science & Technology,2021,2
2,960,Epoch Times,DE,2
3,960,Epoch Times,2021,2
21,961,Corona Transition,CH,2
3,961,Corona Transition,2021,2
6,962,tp - Science & Technology,AT,2
3,962,tp - Science & Technology,2021,2
2,963,RT DE,DE,2
3,963,RT DE,2021,2
694,964,ScienceFiles,IN,2
3,964,ScienceFiles,2021,2
21,965,Die Ostschweiz,CH,2
3,965,Die Ostschweiz,2021,2
2,966,RT DE,DE,2
11,966,RT DE,2020,2
2,967,Achgut.com,DE,2
3,967,Achgut.com,2021,2
2,968,ScienceFiles,DE,2
3,968,ScienceFiles,2021,2
2,969,2020 News,DE,2
3,969,2020 News,2021,2
21,970,Corona Transition,CH,2
3,970,Corona Transition,2021,2
2,971,corona-blog.net,DE,2
3,971,corona-blog.net,2021,2
2,972,2020 News,DE,2
3,972,2020 News,2021,2
13,973,Wochenblick,US,2
3,973,Wochenblick,2021,2
2,974,RT DE,DE,2
11,974,RT DE,2020,2
21,975,In$ide Paradeplatz,CH,2
3,975,In$ide Paradeplatz,2021,2
21,976,Corona Transition,CH,2
3,976,Corona Transition,2021,2
2,977,Telepolis,DE,2
11,977,Telepolis,2020,2
2,978,Epoch Times,DE,2
3,978,Epoch Times,2021,2
2,979,Epoch Times,DE,2
3,979,Epoch Times,2021,2
2,980,ScienceFiles,DE,2
3,980,ScienceFiles,2021,2
2,981,Prof. Harald Walach,DE,2
11,981,Prof. Harald Walach,2020,2
21,982,linth24,CH,2
3,982,linth24,2021,2
6,983,Wochenblick,AT,2
3,983,Wochenblick,2021,2
2,984,ScienceFiles,DE,2
3,984,ScienceFiles,2021,2
21,985,Beobachter,CH,2
11,985,Beobachter,2020,2
2,986,Rubikon,DE,2
3,986,Rubikon,2021,2
6,987,Wochenblick,AT,2
3,987,Wochenblick,2021,2
156,988,Epoch Times,CN,2
3,988,Epoch Times,2021,2
2,989,Epoch Times,DE,2
3,989,Epoch Times,2021,2
21,990,Corona Transition,CH,2
3,990,Corona Transition,2021,2
21,991,Corona Transition,CH,2
3,991,Corona Transition,2021,2
2,992,Prof. Harald Walach,DE,2
3,992,Prof. Harald Walach,2021,2
21,993,Corona Transition,CH,2
11,993,Corona Transition,2020,2
2,994,kinderzeit,DE,2
11,994,kinderzeit,2020,2
13,995,tp - Science & Technology,US,2
3,995,tp - Science & Technology,2021,2
130,996,World Health Organization,ORG,2
11,996,World Health Organization,2020,2
21,997,linth24,CH,2
11,997,linth24,2020,2
2,998,NachDenkSeiten,DE,2
11,998,NachDenkSeiten,2020,2
21,999,In$ide Paradeplatz,CH,2
3,999,In$ide Paradeplatz,2021,2
2,1000,reitschuster,DE,2
3,1000,reitschuster,2021,2
13,1001,ScienceFiles,US,2
3,1001,ScienceFiles,2021,2
8,1002,ScienceFiles,DK,2
3,1002,ScienceFiles,2021,2
2,1003,ntv,DE,2
3,1003,ntv,2021,2
2,1004,corona-blog.net,DE,2
3,1004,corona-blog.net,2021,2
2,1005,Epoch Times,DE,2
3,1005,Epoch Times,2021,2
3,1006,Club der klaren Worte,2021,2
21,1007,Uncut-News,CH,2
3,1007,Uncut-News,2021,2
21,1008,tagblatt.ch,CH,2
3,1008,tagblatt.ch,2021,2
21,1009,medinside.ch,CH,2
3,1009,medinside.ch,2021,2
2,1010,Epoch Times,DE,2
3,1010,Epoch Times,2021,2
6,1011,Wochenblick,AT,2
11,1011,Wochenblick,2020,2
21,1012,Corona Transition,CH,2
3,1012,Corona Transition,2021,2
21,1013,Die Ostschweiz,CH,2
3,1013,Die Ostschweiz,2021,2
101,1014,Unser Mitteleuropa,EU,2
3,1014,Unser Mitteleuropa,2021,2
2,1015,reitschuster,DE,2
11,1015,reitschuster,2020,2
2,1016,Tichys Einblick,DE,2
3,1016,Tichys Einblick,2021,2
2,1017,Rubikon,DE,2
11,1017,Rubikon,2020,2
2,1018,Nordkurier,DE,2
3,1018,Nordkurier,2021,2
1020,1019,Epoch Times,AU,2
3,1019,Epoch Times,2021,2
21,1021,infekt.ch,CH,2
11,1021,infekt.ch,2020,2
2,1022,RT DE,DE,2
11,1022,RT DE,2020,2
21,1023,In$ide Paradeplatz,CH,2
11,1023,In$ide Paradeplatz,2020,2
13,1024,Corona Transition,US,2
3,1024,Corona Transition,2021,2
2,1025,Epoch Times,DE,2
3,1025,Epoch Times,2021,2
2,1026,Die Welt,DE,2
3,1026,Die Welt,2021,2
2,1027,Frankfurter Rundschau,DE,2
3,1027,Frankfurter Rundschau,2021,2
2,1028,reitschuster,DE,2
3,1028,reitschuster,2021,2
6,1029,Report24,AT,2
3,1029,Report24,2021,2
6,1030,Wochenblick,AT,2
3,1030,Wochenblick,2021,2
2,1031,NachDenkSeiten,DE,2
3,1031,NachDenkSeiten,2021,2
2,1032,Epoch Times,DE,2
3,1032,Epoch Times,2021,2
21,1033,INFOsperber,CH,2
3,1033,INFOsperber,2021,2
2,1034,RT DE,DE,2
3,1034,RT DE,2021,2
21,1035,Swiss Policy Research,CH,2
3,1035,Swiss Policy Research,2021,2
2,1036,corona-blog.net,DE,2
3,1036,corona-blog.net,2021,2
2,1037,Epoch Times,DE,2
3,1037,Epoch Times,2021,2
11,1038,odysee,2020,2
13,1039,Epoch Times,US,2
3,1039,Epoch Times,2021,2
6,1040,Report24,AT,2
3,1040,Report24,2021,2
6,1041,Wochenblick,AT,2
3,1041,Wochenblick,2021,2
2,1042,Rubikon,DE,2
3,1042,Rubikon,2021,2
21,1043,Nau,CH,2
3,1043,Nau,2021,2
2,1044,RT DE,DE,2
3,1044,RT DE,2021,2
11,1045,bitchute,2020,2
6,1046,tp - Science & Technology,AT,2
3,1046,tp - Science & Technology,2021,2
2,1047,multipolar,DE,2
3,1047,multipolar,2021,2
681,1048,Global Research,World,2
3,1048,Global Research,2021,2
2,1049,ScienceFiles,DE,2
3,1049,ScienceFiles,2021,2
21,1050,Die Ostschweiz,CH,2
3,1050,Die Ostschweiz,2021,2
21,1051,comm4u,CH,2
11,1051,comm4u,2020,2
2,1052,RT DE,DE,2
3,1052,RT DE,2021,2
21,1053,infekt.ch,CH,2
11,1053,infekt.ch,2020,2
21,1054,Verfassungsfreunde,CH,2
3,1054,Verfassungsfreunde,2021,2
2,1055,Epoch Times,DE,2
3,1055,Epoch Times,2021,2
62,1056,Wochenblick,IL,2
3,1056,Wochenblick,2021,2
21,1057,Corona Transition,CH,2
3,1057,Corona Transition,2021,2
1059,1058,Ereignis,IS,2
268,1058,Ereignis,2019,2
11,1060,WIR - Wissen ist relevant,2020,2
130,1061,World Health Organization,ORG,2
11,1061,World Health Organization,2020,2
2,1062,RT DE,DE,2
3,1062,RT DE,2021,2
21,1063,Corona Transition,CH,2
3,1063,Corona Transition,2021,2
2,1064,corona-blog.net,DE,2
3,1064,corona-blog.net,2021,2
21,1065,Corona Transition,CH,2
3,1065,Corona Transition,2021,2
21,1066,INFOsperber,CH,2
3,1066,INFOsperber,2021,2
21,1067,NZZ,CH,2
3,1067,NZZ,2021,2
21,1068,Ktipp,CH,2
11,1068,Ktipp,2020,2
2,1069,ntv,DE,2
3,1069,ntv,2021,2
21,1070,Die Ostschweiz,CH,2
3,1070,Die Ostschweiz,2021,2
21,1071,Corona Transition,CH,2
3,1071,Corona Transition,2021,2
2,1072,Deutsches Ärzteblatt,DE,2
3,1072,Deutsches Ärzteblatt,2021,2
6,1073,Report24,AT,2
3,1073,Report24,2021,2
2,1074,reitschuster,DE,2
11,1074,reitschuster,2020,2
2,1075,reitschuster,DE,2
3,1075,reitschuster,2021,2
2,1076,ScienceFiles,DE,2
3,1076,ScienceFiles,2021,2
6,1077,tp - Science & Technology,AT,2
3,1077,tp - Science & Technology,2021,2
21,1078,Corona Transition,CH,2
11,1078,Corona Transition,2020,2
21,1079,ZE!TPUNKT,CH,2
11,1079,ZE!TPUNKT,2020,2
2,1080,Die Welt,DE,2
3,1080,Die Welt,2021,2
13,1081,Epoch Times,US,2
3,1081,Epoch Times,2021,2
21,1082,medinside.ch,CH,2
11,1082,medinside.ch,2020,2
21,1083,Die Ostschweiz,CH,2
3,1083,Die Ostschweiz,2021,2
2,1084,RT DE,DE,2
3,1084,RT DE,2021,2
13,1085,Focus Online,US,2
3,1085,Focus Online,2021,2
21,1086,linth24,CH,2
3,1086,linth24,2021,2
2,1087,ScienceFiles,DE,2
3,1087,ScienceFiles,2021,2
53,1088,ScienceFiles,JP,2
11,1088,ScienceFiles,2020,2
2,1089,Berliner Zeitung,DE,2
3,1089,Berliner Zeitung,2021,2
2,1090,RT DE,DE,2
3,1090,RT DE,2021,2
6,1091,Wochenblick,AT,2
3,1091,Wochenblick,2021,2
21,1092,INFOsperber,CH,2
3,1092,INFOsperber,2021,2
2,1093,ntv,DE,2
3,1093,ntv,2021,2
21,1094,Schweizerisch-Deutsch-Österreichischen Expertengruppe,CH,2
11,1094,Schweizerisch-Deutsch-Österreichischen Expertengruppe,2020,2
2,1095,Epoch Times,DE,2
3,1095,Epoch Times,2021,2
11,1096,bitchute,2020,2
2,1097,Die Welt,DE,2
3,1097,Die Welt,2021,2
21,1098,INFOsperber,CH,2
11,1098,INFOsperber,2020,2
130,1099,World Health Organization,ORG,2
11,1099,World Health Organization,2020,2
21,1100,Swissmedic,CH,2
3,1100,Swissmedic,2021,2
6,1101,tp - Science & Technology,AT,2
3,1101,tp - Science & Technology,2021,2
21,1102,In$ide Paradeplatz,CH,2
3,1102,In$ide Paradeplatz,2021,2
6,1103,Wochenblick,AT,2
11,1103,Wochenblick,2020,2
2,1104,2020 News,DE,2
11,1104,2020 News,2020,2
2,1105,Epoch Times,DE,2
3,1105,Epoch Times,2021,2
2,1106,SWR,DE,2
3,1106,SWR,2021,2
2,1107,reitschuster,DE,2
3,1107,reitschuster,2021,2
21,1108,Corona Transition,CH,2
3,1108,Corona Transition,2021,2
21,1109,NZZ,CH,2
11,1109,NZZ,2020,2
21,1110,In$ide Paradeplatz,CH,2
3,1110,In$ide Paradeplatz,2021,2
6,1111,Wochenblick,AT,2
11,1111,Wochenblick,2020,2
2,1112,Epoch Times,DE,2
3,1112,Epoch Times,2021,2
21,1113,ZE!TPUNKT,CH,2
11,1113,ZE!TPUNKT,2020,2
2,1114,SWR,DE,2
11,1114,SWR,2020,2
6,1115,tp - Science & Technology,AT,2
3,1115,tp - Science & Technology,2021,2
21,1116,Schweizer Ärztezeitung,CH,2
11,1116,Schweizer Ärztezeitung,2020,2
2,1117,Telepolis,DE,2
11,1117,Telepolis,2020,2
2,1118,NachDenkSeiten,DE,2
3,1118,NachDenkSeiten,2021,2
21,1119,INFOsperber,CH,2
11,1119,INFOsperber,2020,2
2,1120,ScienceFiles,DE,2
3,1120,ScienceFiles,2021,2
6,1121,tp - Science & Technology,AT,2
3,1121,tp - Science & Technology,2021,2
1123,1122,Taiwan Centers for Disease Control,TW,2
268,1122,Taiwan Centers for Disease Control,2019,2
2,1124,Epoch Times,DE,2
3,1124,Epoch Times,2021,2
2,1125,Wochenblick,DE,2
3,1125,Wochenblick,2021,2
3,1126,Daniele Ganser,2021,2
2,1127,1bis19 – Magazin für demokratische Kultur,DE,2
3,1127,1bis19 – Magazin für demokratische Kultur,2021,2
6,1128,Wochenblick,AT,2
3,1128,Wochenblick,2021,2
2,1129,Achgut.com,DE,2
3,1129,Achgut.com,2021,2
21,1130,Corona Transition,CH,2
3,1130,Corona Transition,2021,2
2,1131,Die Bundesregierung,DE,2
268,1131,Die Bundesregierung,2019,2
21,1132,Corona Transition,CH,2
3,1132,Corona Transition,2021,2
21,1133,NZZ,CH,2
3,1133,NZZ,2021,2
2,1134,ScienceFiles,DE,2
3,1134,ScienceFiles,2021,2
2,1135,Jouwatch,DE,2
11,1135,Jouwatch,2020,2
6,1136,tp - Science & Technology,AT,2
3,1136,tp - Science & Technology,2021,2
2,1137,FASSADENKRATZER,DE,2
3,1137,FASSADENKRATZER,2021,2
13,1138,Report24,US,2
3,1138,Report24,2021,2
6,1139,Wochenblick,AT,2
3,1139,Wochenblick,2021,2
6,1140,Wochenblick,AT,2
3,1140,Wochenblick,2021,2
8,1141,tagesschau.de,DK,2
3,1141,tagesschau.de,2021,2
2,1142,Die Welt,DE,2
3,1142,Die Welt,2021,2
2,1143,reitschuster,DE,2
3,1143,reitschuster,2021,2
21,1144,Bundesrat,CH,2
11,1144,Bundesrat,2020,2
2,1145,Berliner Zeitung,DE,2
3,1145,Berliner Zeitung,2021,2
21,1146,Tagesanzeiger,CH,2
3,1146,Tagesanzeiger,2021,2
2,1147,Rubikon,DE,2
11,1147,Rubikon,2020,2
21,1148,linth24,CH,2
11,1148,linth24,2020,2
21,1149,NZZ,CH,2
3,1149,NZZ,2021,2
2,1150,SNA,DE,2
3,1150,SNA,2021,2
2,1151,Epoch Times,DE,2
3,1151,Epoch Times,2021,2
21,1152,Weltwoche daily,CH,2
3,1152,Weltwoche daily,2021,2
2,1153,Die Welt,DE,2
3,1153,Die Welt,2021,2
6,1154,tp - Science & Technology,AT,2
3,1154,tp - Science & Technology,2021,2
21,1155,medinside.ch,CH,2
3,1155,medinside.ch,2021,2
6,1156,Wochenblick,AT,2
3,1156,Wochenblick,2021,2
2,1157,ntv,DE,2
3,1157,ntv,2021,2
2,1158,ScienceFiles,DE,2
3,1158,ScienceFiles,2021,2
6,1159,tp - Science & Technology,AT,2
3,1159,tp - Science & Technology,2021,2
2,1160,2020 News,DE,2
11,1160,2020 News,2020,2
6,1161,tp - Science & Technology,AT,2
3,1161,tp - Science & Technology,2021,2
2,1162,Focus Online,DE,2
3,1162,Focus Online,2021,2
6,1163,Wochenblick,AT,2
3,1163,Wochenblick,2021,2
101,1164,Unser Mitteleuropa,EU,2
3,1164,Unser Mitteleuropa,2021,2
2,1165,Focus Online,DE,2
3,1165,Focus Online,2021,2
2,1166,ScienceFiles,DE,2
3,1166,ScienceFiles,2021,2
21,1167,Die Ostschweiz,CH,2
3,1167,Die Ostschweiz,2021,2
2,1168,RT DE,DE,2
3,1168,RT DE,2021,2
2,1169,Achgut.com,DE,2
11,1169,Achgut.com,2020,2
2,1170,reitschuster,DE,2
3,1170,reitschuster,2021,2
8,1171,RT DE,DK,2
3,1171,RT DE,2021,2
2,1172,RT DE,DE,2
3,1172,RT DE,2021,2
2,1173,ZDF,DE,2
11,1173,ZDF,2020,2
21,1174,Die Ostschweiz,CH,2
3,1174,Die Ostschweiz,2021,2
6,1175,tp - Science & Technology,AT,2
3,1175,tp - Science & Technology,2021,2
21,1176,Weltwoche daily,CH,2
3,1176,Weltwoche daily,2021,2
13,1177,Epoch Times,US,2
3,1177,Epoch Times,2021,2
2,1178,reitschuster,DE,2
11,1178,reitschuster,2020,2
2,1179,tagesschau.de,DE,2
11,1179,tagesschau.de,2020,2
191,1180,Corona Transition,IT,2
3,1180,Corona Transition,2021,2
2,1181,RT DE,DE,2
3,1181,RT DE,2021,2
2,1182,Epoch Times,DE,2
11,1182,Epoch Times,2020,2
6,1183,Wochenblick,AT,2
3,1183,Wochenblick,2021,2
6,1184,tp - Science & Technology,AT,2
3,1184,tp - Science & Technology,2021,2
2,1185,Focus Online,DE,2
3,1185,Focus Online,2021,2
2,1186,Berliner Zeitung,DE,2
3,1186,Berliner Zeitung,2021,2
2,1187,2020 News,DE,2
11,1187,2020 News,2020,2
6,1188,tp - Science & Technology,AT,2
3,1188,tp - Science & Technology,2021,2
21,1189,Corona Transition,CH,2
3,1189,Corona Transition,2021,2
62,1190,Wochenblick,IL,2
3,1190,Wochenblick,2021,2
62,1191,Wochenblick,IL,2
3,1191,Wochenblick,2021,2
21,1192,INFOsperber,CH,2
3,1192,INFOsperber,2021,2
21,1193,Nau,CH,2
3,1193,Nau,2021,2
2,1194,RT DE,DE,2
3,1194,RT DE,2021,2
21,1195,Corona Transition,CH,2
3,1195,Corona Transition,2021,2
6,1196,Wochenblick,AT,2
3,1196,Wochenblick,2021,2
13,1197,Epoch Times,US,2
3,1197,Epoch Times,2021,2
2,1198,Tichys Einblick,DE,2
3,1198,Tichys Einblick,2021,2
60,1199,Corona Transition,UK,2
3,1199,Corona Transition,2021,2
21,1200,INFOsperber,CH,2
3,1200,INFOsperber,2021,2
21,1201,Verfassungsfreunde,CH,2
3,1201,Verfassungsfreunde,2021,2
60,1202,ScienceFiles,UK,2
3,1202,ScienceFiles,2021,2
2,1203,2020 News,DE,2
3,1203,2020 News,2021,2
21,1204,Die Ostschweiz,CH,2
3,1204,Die Ostschweiz,2021,2
2,1205,corona-blog.net,DE,2
3,1205,corona-blog.net,2021,2
21,1206,Verfassungsfreunde,CH,2
3,1206,Verfassungsfreunde,2021,2
2,1207,RT DE,DE,2
3,1207,RT DE,2021,2
115,1208,RT DE,PT,2
11,1208,RT DE,2020,2
11,1209,Monitor,2020,2
21,1210,Die Ostschweiz,CH,2
3,1210,Die Ostschweiz,2021,2
2,1211,2020 News,DE,2
3,1211,2020 News,2021,2
21,1212,Swissmedic,CH,2
3,1212,Swissmedic,2021,2
6,1213,Wochenblick,AT,2
3,1213,Wochenblick,2021,2
6,1214,Wochenblick,AT,2
3,1214,Wochenblick,2021,2
76,1215,substack.com,COM,2
3,1215,substack.com,2021,2
2,1216,NachDenkSeiten,DE,2
11,1216,NachDenkSeiten,2020,2
2,1217,Rubikon,DE,2
11,1217,Rubikon,2020,2
6,1218,tp - Science & Technology,AT,2
3,1218,tp - Science & Technology,2021,2
21,1219,Die Ostschweiz,CH,2
3,1219,Die Ostschweiz,2021,2
21,1220,Die Ostschweiz,CH,2
11,1220,Die Ostschweiz,2020,2
6,1221,tp - Science & Technology,AT,2
3,1221,tp - Science & Technology,2021,2
21,1222,Die Ostschweiz,CH,2
3,1222,Die Ostschweiz,2021,2
21,1223,Tagesanzeiger,CH,2
3,1223,Tagesanzeiger,2021,2
2,1224,Tichys Einblick,DE,2
3,1224,Tichys Einblick,2021,2
6,1225,Report24,AT,2
3,1225,Report24,2021,2
13,1226,Uncut-News,US,2
3,1226,Uncut-News,2021,2
2,1227,multipolar,DE,2
3,1227,multipolar,2021,2
2,1228,reitschuster,DE,2
11,1228,reitschuster,2020,2
2,1229,BioNTech,DE,2
11,1229,BioNTech,2020,2
2,1230,NachDenkSeiten,DE,2
3,1230,NachDenkSeiten,2021,2
21,1231,Die Ostschweiz,CH,2
3,1231,Die Ostschweiz,2021,2
2,1232,Epoch Times,DE,2
3,1232,Epoch Times,2021,2
2,1233,reitschuster,DE,2
3,1233,reitschuster,2021,2
2,1234,RT DE,DE,2
3,1234,RT DE,2021,2
2,1235,Rubikon,DE,2
3,1235,Rubikon,2021,2
6,1236,Wochenblick,AT,2
3,1236,Wochenblick,2021,2
2,1237,ScienceFiles,DE,2
3,1237,ScienceFiles,2021,2
2,1238,2020 News,DE,2
3,1238,2020 News,2021,2
21,1239,Corona Transition,CH,2
3,1239,Corona Transition,2021,2
2,1240,ScienceFiles,DE,2
3,1240,ScienceFiles,2021,2
21,1241,INFOsperber,CH,2
11,1241,INFOsperber,2020,2
6,1242,Report24,AT,2
3,1242,Report24,2021,2
6,1243,Wochenblick,AT,2
3,1243,Wochenblick,2021,2
21,1244,INFOsperber,CH,2
3,1244,INFOsperber,2021,2
2,1245,Pharmazeutische Zeitung,DE,2
3,1245,Pharmazeutische Zeitung,2021,2
6,1246,Wochenblick,AT,2
3,1246,Wochenblick,2021,2
2,1247,tagesschau.de,DE,2
3,1247,tagesschau.de,2021,2
2,1248,Rubikon,DE,2
3,1248,Rubikon,2021,2
6,1249,tp - Science & Technology,AT,2
3,1249,tp - Science & Technology,2021,2
2,1250,NachDenkSeiten,DE,2
3,1250,NachDenkSeiten,2021,2
6,1251,Wochenblick,AT,2
11,1251,Wochenblick,2020,2
21,1252,Die Ostschweiz,CH,2
3,1252,Die Ostschweiz,2021,2
2,1253,RT DE,DE,2
3,1253,RT DE,2021,2
2,1254,Jouwatch,DE,2
11,1254,Jouwatch,2020,2
21,1255,NZZ,CH,2
11,1255,NZZ,2020,2
84,1256,Telepolis,SE,2
3,1256,Telepolis,2021,2
21,1257,BAG,CH,2
3,1257,BAG,2021,2
2,1258,ntv,DE,2
3,1258,ntv,2021,2
62,1259,ScienceFiles,IL,2
3,1259,ScienceFiles,2021,2
2,1260,2020 News,DE,2
3,1260,2020 News,2021,2
21,1261,Weltwoche daily,CH,2
3,1261,Weltwoche daily,2021,2
21,1262,linth24,CH,2
11,1262,linth24,2020,2
2,1263,2020 News,DE,2
3,1263,2020 News,2021,2
2,1264,Frankfurter Rundschau,DE,2
3,1264,Frankfurter Rundschau,2021,2
21,1265,linth24,CH,2
3,1265,linth24,2021,2
488,1266,RT DE,FR,2
3,1266,RT DE,2021,2
2,1267,RT DE,DE,2
3,1267,RT DE,2021,2
6,1268,tp - Science & Technology,AT,2
3,1268,tp - Science & Technology,2021,2
6,1269,tp - Science & Technology,AT,2
3,1269,tp - Science & Technology,2021,2
6,1270,Wochenblick,AT,2
3,1270,Wochenblick,2021,2
21,1271,Corona Transition,CH,2
3,1271,Corona Transition,2021,2
115,1272,INFOsperber,PT,2
11,1272,INFOsperber,2020,2
6,1273,Wochenblick,AT,2
3,1273,Wochenblick,2021,2
11,1274,Deutsches Ärzteblatt,2020,2
6,1275,tp - Science & Technology,AT,2
3,1275,tp - Science & Technology,2021,2
2,1276,ScienceFiles,DE,2
3,1276,ScienceFiles,2021,2
2,1277,RT DE,DE,2
11,1277,RT DE,2020,2
2,1278,Nordkurier,DE,2
3,1278,Nordkurier,2021,2
2,1279,corona-blog.net,DE,2
3,1279,corona-blog.net,2021,2
2,1280,corona-blog.net,DE,2
3,1280,corona-blog.net,2021,2
6,1281,tp - Science & Technology,AT,2
3,1281,tp - Science & Technology,2021,2
13,1282,Report24,US,2
3,1282,Report24,2021,2
21,1283,linth24,CH,2
3,1283,linth24,2021,2
13,1284,Epoch Times,US,2
3,1284,Epoch Times,2021,2
6,1285,Report24,AT,2
3,1285,Report24,2021,2
6,1286,tp - Science & Technology,AT,2
3,1286,tp - Science & Technology,2021,2
130,1287,Global Research Collaboration for Infectious Disease Preparedness,ORG,2
11,1287,Global Research Collaboration for Infectious Disease Preparedness,2020,2
21,1288,linth24,CH,2
3,1288,linth24,2021,2
21,1289,Die Ostschweiz,CH,2
3,1289,Die Ostschweiz,2021,2
6,1290,tp - Science & Technology,AT,2
3,1290,tp - Science & Technology,2021,2
2,1291,Achgut.com,DE,2
3,1291,Achgut.com,2021,2
2,1292,Tichys Einblick,DE,2
3,1292,Tichys Einblick,2021,2
13,1293,Corona Transition,US,2
3,1293,Corona Transition,2021,2
21,1294,NZZ,CH,2
11,1294,NZZ,2020,2
2,1295,Epoch Times,DE,2
3,1295,Epoch Times,2021,2
21,1296,Die Ostschweiz,CH,2
11,1296,Die Ostschweiz,2020,2
2,1297,corona-blog.net,DE,2
3,1297,corona-blog.net,2021,2
62,1298,RT DE,IL,2
3,1298,RT DE,2021,2
13,1299,Epoch Times,US,2
3,1299,Epoch Times,2021,2
2,1300,Epoch Times,DE,2
3,1300,Epoch Times,2021,2
6,1301,tp - Science & Technology,AT,2
3,1301,tp - Science & Technology,2021,2
6,1302,Wochenblick,AT,2
3,1302,Wochenblick,2021,2
62,1303,ntv,IL,2
3,1303,ntv,2021,2
250,1304,Corona Transition,ES,2
3,1304,Corona Transition,2021,2
2,1305,ScienceFiles,DE,2
3,1305,ScienceFiles,2021,2
2,1306,Epoch Times,DE,2
3,1306,Epoch Times,2021,2
21,1307,Verfassungsfreunde,CH,2
3,1307,Verfassungsfreunde,2021,2
13,1308,Epoch Times,US,2
3,1308,Epoch Times,2021,2
84,1309,Focus Online,SE,2
3,1309,Focus Online,2021,2
21,1310,Corona Transition,CH,2
3,1310,Corona Transition,2021,2
2,1311,reitschuster,DE,2
3,1311,reitschuster,2021,2
